movie_id,description,language,released,rating,writer,director,cast,genre,name
"tt3651028","The story explores a mother daughter relationship and behavior of a child with Down's Syndrome.","[ ""Marathi"" ]","2014-04-04",8.5,"[ ""Ambar Hadap"", ""Mahesh Limaye"" ]","[ ""Mahesh Limaye"" ]","[ ""Gauri Gadgil"", ""Mrinal Kulkarni"", ""Hrishikesh Joshi"", ""Upendra Limaye"", ""Manoj Joshi"", ""Usha Nadkarni"", ""Aishwarya Narkar"", ""Vinit Bonde"" ]","[ ""Drama"", ""Family"", ""Sport"" ]","Yellow"
"tt0156986","","[ ""Marathi"" ]","NA",8.699999999999999,"[]","[ ""Bhalji Pendharkar"" ]","[ ""Jayshree Gadkar"", ""Chandrakant"", ""Master Vithal"", ""Sulochana Latkar"", ""Barch Bahadur"", ""Rajshekhar"", ""Chandrakant Gokhale"", ""Suryakant"" ]","[ ""Drama"" ]","Sadhi Manse"
"tt0325507","","[ ""Marathi"" ]","NA",8.800000000000001,"[]","[ ""P.L. Deshpande"" ]","[ ""Chitra"", ""P.L. Deshpande"", ""Vinay Kale"" ]","[]","Gulacha Ganapati"
"tt6041344","'Family Katta' is the story of a splintered family, at the head of which are Bhai and Malati, a couple celebrating their golden jubilee wedding anniversary. Their children and grandchildren...","[ ""Marathi"" ]","2016-10-07",8.699999999999999,"[ ""Prashant Dalvi"" ]","[ ""Chandrakant Kulkarni"" ]","[ ""Vandana Gupte"", ""Dilip Prabhavalkar"", ""Sai Tamhankar"", ""Adesh Shrivastava"", ""Kiran Karmarkar"", ""Pratikhsa Lonkar"", ""Alok Rajwade"", ""Sanjay Khapre"", ""Sachin Deshpande"", ""Sulekha Talwalkar"", ""Gauri Nalawade"" ]","[ ""Family"" ]","Family Katta"
"tt3832022","A comic satire on myths Indians have about a certain issue.","[ ""Marathi"" ]","2015-10-30",8.699999999999999,"[ ""Vaibhav Parab"", ""Rahul Pote"" ]","[ ""Kartik Shetty"" ]","[ ""Vivek Chabukswar"", ""Milind Gawli"", ""Milind Gunaji"", ""Suzanne Bernert"" ]","[ ""Drama"" ]","Than Than Gopal"
"tt5313726","This Marathi film is unlike any Marathi film and is based on the Westernized concepts of biking, bike races and biking clubs. Such a club is Biking Adda started by Krrish and his two ...","[ ""Marathi"" ]","2015-10-09",8.6,"[ ""Deepak Bhagwat"", ""Rajesh Latkar"" ]","[ ""Rajesh Latkar"" ]","[ ""Prarthana Behere"", ""Devendra Bhagat"", ""Rahulraj Dongare"", ""Jai Aditya Giri"", ""Aniruddh Harip"", ""Santosh Juvekar"", ""Sanjay Kedari"", ""Tanvie Kishore"", ""Mahsa Kooshesh"", ""Hrishikesh Mandke"", ""Shrikant Moghe"", ""Nikhil Rajeshirke"", ""Shrikant Wattamwar"", ""Dharmesh Yelande"" ]","[ ""Action"" ]","Biker's Adda"
"tt3903480","A young royal couple come of age grappling with the intrigues of the court in this celebratory account of Maratha history.","[ ""Marathi"" ]","2014-08-08",8.699999999999999,"[ ""Mrinal Kulkarni"", ""Manaswini Lata Ravindra"" ]","[ ""Mrinal Kulkarni"" ]","[ ""Alok Rajwade"", ""Parna Pethe"", ""Mrinal Kulkarni"", ""Ravindra Mankani"", ""Sonalee Kulkarni"", ""Shruti Marathe"", ""Prasad Oak"", ""Amol Kolhe"", ""Aditi Rao Hydari"" ]","[ ""Drama"", ""History"" ]","Rama Madhav"
"tt0331417","Veteran director V. Shantaram spins this biopic about poet and musician Honaji Bala - best know for popularizing the lavani dance form and for writing the classic raga Ghanashyam sundara ...","[ ""Marathi"" ]","1952",8.800000000000001,"[ ""Vishram Bedekar"" ]","[ ""Rajaram Vankudre Shantaram"" ]","[ ""Panditrao Nagarkar"", ""Lalita Pawar"", ""Sandhya"" ]","[]","Amar Bhoopali"
"tt4981664","Highway is a story of a simple, routine Mumbai- Pune journey that our characters begin in separate vehicles. They all come from different walks of life, carrying their own baggage of what ...","[ ""Marathi"" ]","2015-08-28",8.800000000000001,"[ ""Girish Kulkarni"" ]","[ ""Umesh Vinayak Kulkarni"" ]","[ ""Mukta Barve"", ""Sunil Barve"", ""Tisca Chopra"", ""Kishore Chougule"", ""Vidyadhar Joshi"", ""Kishore Kadam"", ""Mayur Khandge"", ""Girish Kulkarni"", ""Vrishali Kulkarni"", ""Purva Pawar"", ""Huma Qureshi"", ""Renuka Shahane"", ""Shrikant Yadav"" ]","[ ""Comedy"", ""Drama"" ]","Highway Ek Selfie Aarpar"
"tt4896862","The story revolves around the two worlds inhabited by Prabhakar Phadke / Vasudeo Balwant Thombre - Dilip Prabhavalkar - an ordinary senior citizen who is an avid reader of crime fiction. ...","[ ""Marathi"" ]","1999-01-01",8.9,"[]","[ ""Ajay Phansekar"" ]","[ ""Anand Abhyankar"", ""Dilip Kulkarni"", ""Dilip Prabhavalkar"", ""Deepak Shirke"", ""Rajan Tamhane"" ]","[ ""Drama"", ""Mystery"", ""Thriller"" ]","Ratra Aarambh"
"tt0252687","","[ ""Marathi"" ]","2009-08-30",8.800000000000001,"[]","[ ""Bhalji Pendharkar"" ]","[ ""Alhaad"", ""Kashinath Ghanekar"", ""Chandrakant Gokhale"", ""Sulochana Latkar"" ]","[]","Maratha Tituka Melvava"
"tt3556240","A jury is called to record the statement of a suspected psycho killer, but his statements takes jury members on a ride of possibilities. More they dwell into the mind of this psychotic person, more they see a perspective of a twisted mind.","[ ""Marathi"" ]","2014-02-28",8.9,"[ ""Prasad Acharekar"", ""Snehal Pendurkar"" ]","[ ""Prasad Acharekar"" ]","[ ""Mohan Agashe"", ""Sumaydh Gaikwad"", ""Sandesh Jadhav"", ""Saurabh Oak"", ""Shashikant Patade"", ""Rutul Patil"", ""Ashutosh Patki"", ""Abheney Saawaant"", ""Nirrmite Saawaant"", ""Renuka Shahane"", ""Sachin Shinde"", ""Atul Todankar"" ]","[ ""Thriller"" ]","Akalpith"
"tt5985026","","[ ""Marathi"" ]","2016-08-26",8.9,"[ ""Sachin Dharekar"" ]","[ ""Avadhoot Gupte"" ]","[ ""Vaibbhav Tatwawdi"", ""Gashmeer Mahajani"", ""Gauri Nalawade"", ""Kiran Karmarkar"", ""Prasad Oak"", ""Shreevallabh Bhatt"" ]","[ ""Action"", ""Crime"", ""Drama"" ]","Kanha"
"tt3867974","Astu - So BE IT is a feature film with duration 123 Min's .The film revolves around Mr. Shastri, a retired Sanskrit professor who in due course suffers with Alzheimer's goes missing while ...","[ ""Marathi"" ]","2013-12",8.800000000000001,"[ ""Sumitra Bhave"" ]","[ ""Sumitra Bhave"", ""Sunil Sukthankar"" ]","[ ""Mohan Agashe"", ""Ila Bhatey"", ""Om Bhutkar"", ""Devika Daftardar"", ""Iravati Harshe"", ""Aditi Kulkarni"", ""Shekhar Kulkarni"", ""Nachiket Purnapatre"", ""Tejas Rao"", ""Milind Soman"", ""Amruta Subhash"", ""Jyoti Subhash"" ]","[ ""Drama"", ""Family"" ]","Astu - So Be It"
"tt3817950","Biopic on Dr. Prakash Amte, the selfless doctor and social worker who devoted his life towards the development and upliftment of the tribal people in the forests of western Maharashtra.","[ ""Marathi"" ]","2014-10-10",8.800000000000001,"[ ""Samrouddhi Porey"" ]","[ ""Samrouddhi Porey"" ]","[ ""Nana Patekar"", ""Sonali Kulkarni"", ""Mohan Agashe"", ""Mayuri Deshmukh"" ]","[ ""Biography"", ""Drama"", ""History"" ]","Hemalkasa"
"tt0258823","Sweet and Sour love story of a police officer in Mumbai and his village belly wife.","[ ""Marathi"" ]","2015-05-08",8.9,"[]","[ ""Rajdutt"" ]","[ ""Roohi Berde"", ""Dinkar Inamdar"", ""Shanta Inamdar"", ""Raghavendra Kadkol"", ""Jairam Kulkarni"", ""Ravindra Mahajani"", ""Ranjana"", ""Sharad Talwalkar"", ""Shanta Tambe"", ""Priya Tendulkar"" ]","[]","Mumbaicha Fauzdar"
"tt4302726","A journalist for a leading newspaper, while he tries to expose a political conspiracy, unravels the nexus between politics, business and the media and comes in contact with the real world of hypocrisy and sham.","[ ""Marathi"" ]","2014-10",8.800000000000001,"[ ""Jayprad Desai"", ""Mahesh Keluskar"" ]","[ ""Jayprad Desai"" ]","[ ""Devika Daftardar"", ""Sulabha Deshpande"", ""Sachin Khedekar"", ""Shreeram Lagoo"", ""Dilip Prabhavalkar"", ""Rajesh Sharma"", ""Milind Soman"" ]","[ ""Drama"", ""Mystery"" ]","Nagrik"
"tt3368384","Sakharam Binder takes a scathing look at a man's reckless lifestyle in rural Konkan.","[ ""Marathi"" ]","1974",8.9,"[ ""Vijay Tendulkar"" ]","[ ""Arun Hornekar"" ]","[ ""Raj Chouhan"", ""Bharti Ghete"", ""Jitendra Ghete"", ""Tahir Raza"", ""Gunja Saxena"" ]","[ ""Drama"" ]","Sakharam Binder"
"tt0258431","","[ ""Marathi"" ]","NA",9.0,"[]","[ ""Rajdutt"" ]","[ ""Raja Gosavi"", ""Sachin"", ""Sharad Talwalkar"" ]","[]","Ashta Vinayak"
"tt1146349","Advocate Ratnakar meets with Vidya, both fall in love with each other and get married. Shortly thereafter they give birth to a daughter, Mitwa, and son, Avi. Ratnakar then starts working ...","[ ""Marathi"" ]","2006",9.0,"[ ""Gajendra Ahire"" ]","[ ""Gajendra Ahire"" ]","[ ""Sandip Jadhav"", ""Mohan Joshi"", ""Reema Lagoo"", ""Jagatkumar Patil"", ""Milind Shinde"" ]","[ ""Drama"" ]","Sail"
"tt4932720","""It is a story about shepherds who suffer from land acquisition by the forest department and how their dreams of a settlement get shattered by different obstacles, leading them to migrate permanently.""","[ ""Marathi"" ]","2015-10-16",8.9,"[ ""Bhaurao Karhade"" ]","[ ""Bhaurao Karhade"" ]","[ ""Prashant Ingale"", ""Indrabhan Karhe"", ""Anil Nagarkar"", ""Bhausaheb Shinde"", ""Surekha"" ]","[ ""Drama"" ]","Khwada"
"tt2575896","Hou De Jarasa Ushir is the story of three people, each one fighting a lonely battle trying to balance work and life.","[ ""Marathi"" ]","2012-11-23",9.0,"[ ""Wasim Maner"", ""Nikhil Dixit"" ]","[ ""Wasim Maner"" ]","[ ""Sadashiv Amrapurkar"", ""Aishwarya Narkar"", ""Sharvari Jamenis"", ""Chinmay Mandlekar"", ""Aditi Sarangdhar"", ""Jayawant Wadkar"", ""Raj Ranaware"", ""Rajshri Deshpande"", ""Abhyangh Kuvalekar"", ""Anil Nagarkar"", ""Priya Shinde"", ""Rajesh More"", ""Vishwas Sakat"", ""Akshay Waghmare"", ""Mahesh Ghag"" ]","[ ""Drama"" ]","Hou De Jarasa Ushir"
"tt1219307","Sudha Godbhole lives a poor lifestyle in Bombay along with her widowed mother and works as a Secretary, earning a salary of Rs.300/- every month. She meets with and falls in love with her ...","[ ""Marathi"" ]","1976",9.1,"[]","[ ""Kamalakar Torne"" ]","[ ""Roohi Berde"", ""Suresh Bhagwat"", ""Padma Chavan"", ""Dhumal"", ""Ravindra Mahajani"", ""Ganesh Solanki"", ""Sharad Talwalkar"" ]","[ ""Drama"" ]","Aaram Haram Aahe!"
"tt5641300","A story of the 'Have Nots' struggling to survive in a world of 'Haves'.","[ ""Marathi"" ]","2016-07-22",9.1,"[ ""Dnyanesh Zoting"" ]","[ ""Samit Kakkad"" ]","[ ""Priyanka Bose"", ""Bhalchandra Kadam"", ""Shubham More"", ""Usha Naik"", ""Vinayak Potdar"", ""Kailash Waghmare"" ]","[ ""Drama"", ""Family"" ]","Half Ticket"
"tt3341638","This is a true story of 4 sisters that chronicles the victory over social ostracisation, poverty and hardship.","[ ""Marathi"" ]","NA",9.199999999999999,"[ ""Prasad Namjoshi"", ""Prasad Namjoshi"" ]","[ ""Mrs. Mrunalini Bhosale"", ""Yuvraj Bhosale"" ]","[ ""Makarand Anaspure"", ""Samidha Guru"", ""Gouri Konge"" ]","[ ""Drama"", ""Family"" ]","Kapus Kondyachi Goshta"
"tt4288730","","[ ""Marathi"" ]","2014-03-07",9.199999999999999,"[ ""Nitin Dixit"" ]","[ ""Shivaji Lotan Patil"" ]","[ ""Nagesh Bhonsle"", ""Neha Dakhinkar"", ""Suhasini Deshpande"", ""Usha Jadhav"", ""Hansraj Jagtap"", ""Upendra Limaye"" ]","[ ""Drama"" ]","Dhag"
"tt4487548","The film reveals the stories of three people whose lives are dependent on the incomplete letters.","[ ""Marathi"" ]","2014-04-25",9.199999999999999,"[ ""Gajendra Ahire"" ]","[ ""Gajendra Ahire"" ]","[ ""Radhika Apte"", ""Subodh Bhave"", ""Vibhawari Deshpande"", ""Kishore Kadam"", ""Girish Kulkarni"", ""Vaibhav Mangale"", ""Dilip Prabhavalkar"", ""Sai Tamhankar"", ""Suhita Thatte"" ]","[ ""Drama"" ]","Postcard"
"tt5190958","A clash of two musical families, where in the end, music is the winner. When greed takes the front seat, manipulations shift gears. A race starts, a race that kills whatever comes across ...","[ ""Marathi"" ]","2015-11-12",9.0,"[ ""Purushottam Darvekar"", ""Prakash Kapadiya"" ]","[ ""Subodh Bhave"" ]","[ ""Subodh Bhave"", ""Mrinmayee Deshpande"", ""Amruta Khanvilkar"", ""Shankar Mahadevan"", ""Sachin Pilgaonkar"", ""Sachin"", ""Pushkar Shrotri"", ""Sakshi Tanwar"" ]","[ ""Musical"" ]","Katyar Kaljat Ghusali"
"tt3919008","Can you take law in your hands to give justice to a victim you don't know? How far will you go to make the Govt realize the need of changing the system?","[ ""Marathi"" ]","2015-07-31",9.4,"[]","[ ""Rajesh Ranshinge"" ]","[ ""Sanket Agarwal"", ""Devdutt Daani"", ""Kiran Karmarkar"", ""Indira Krishnan"", ""Satya Manjrekar"", ""Anuradha Mukherjee"", ""Usha Nadkarni"", ""Atul Parchure"", ""Renuka Shahane"", ""Vaibhavi Shandilya"" ]","[ ""Drama"" ]","JANIVA Marathi film"
"tt4603640","A young lady witnesses a crime in Mumbai which forces her to confront demons from the past","[ ""Marathi"" ]","NA",9.199999999999999,"[]","[ ""Gajendra Ahire"" ]","[ ""Nagraj Manjule"", ""Anjali Patil"", ""Raghuvir Yadav"", ""Mugdha Chaphekar"", ""Kadambari Kadam"", ""Mihiresh Joshi"", ""Suresh Vishkawarma"" ]","[ ""Drama"" ]","The Silence"
"tt5900116","It is a comic story of four characters Pustak, Pencil, Chaku and Makad.","[ ""Marathi"" ]","2012-07-20",9.199999999999999,"[]","[ ""Satish Rajwade"" ]","[ ""Upendra Limaye"", ""Mukta Barve"", ""Pushkar Shrotri"", ""Anand Ingle"", ""Vinay Apte"" ]","[ ""Mystery"" ]","Badam Rani Gulam Chor"
"tt0258796","","[ ""Marathi"" ]","NA",9.300000000000001,"[]","[ ""Rajdutt"" ]","[]","[]","Mazhe Ghar Mazha Sansar"
"tt6120548","Gaji Kaka who never makes an appearance is breathing his last in the hospital few days before the Ganpati festival. As the news of his illness spreads, the entire extended family gathers to...","[ ""Marathi"" ]","2016-11-04",9.4,"[ ""Rajesh Mapuskar"" ]","[ ""Rajesh Mapuskar"" ]","[ ""Tanvi Abhyankar"", ""Satish Alekar"", ""Sulabha Arya"", ""Abhijeet Chavan"", ""Nilesh Diwekar"", ""Jayant Gadekar"", ""Sonamoni Jayant Gadekar"", ""Ashutosh Gowariker"", ""Rucha Inamdar"", ""Boman Irani"", ""Narayan Jadhav"", ""Nitin Jadhav"", ""Jitendra Joshi"", ""Namrata Kadam"", ""Viju Khote"" ]","[ ""Drama"" ]","Ventilator"
"tt5314520","Every human being has right to live like a human being ,but some social customs are stand against humanity in rural India ,if there is any child is enough of son behaves feminine. The rural...","[ ""Marathi"" ]","2015-11",9.199999999999999,"[ ""Raj Durge"" ]","[ ""Suhaas Bhosale"" ]","[ ""Vinita Kale"", ""Sanjay Kulkarni"", ""Divesh Medge"", ""Aadnyesh Mudshingakar"" ]","[ ""Comedy"", ""Drama"", ""Family"" ]","Koti"
"tt0154817","","[ ""Marathi"" ]","2002-01-16",8.5,"[]","[ ""Pralhad Keshav Atre"" ]","[]","[]","Mahatma Phule"
"tt3882828","","[ ""Marathi"" ]","2014-03-28",8.199999999999999,"[]","[ ""Sachin Baliram Nagargoje"" ]","[ ""Veena Jamkar"", ""Shruti Marathe"", ""Kashyap Parulekar"" ]","[ ""Drama"" ]","Taptapadi"
"tt0275497","A love tragedy featuring a policeman, Ganpat (Modak) and a prostitute, Mainal (Hublikar). Ganpat saves Maina from a police raid on a brothel and they fall in love. Her reputation and sense ...","[ ""Marathi"" ]","2012-07-26",8.199999999999999,"[ ""A. Bhaskarrao"", ""Anant Kanekar"" ]","[ ""Rajaram Vankudre Shantaram"" ]","[ ""Shahu Modak"", ""Shanta Hublikar"", ""Sundarabai"", ""Budasaheb"", ""Ram Marathe"", ""Gauri"", ""Manju"", ""Narmada Shankar"", ""Ganpatrao Tambat"", ""Raja Paranjpe"", ""Manajirao"" ]","[]","Manoos"
"tt0833444","A common man fights against the corruption and injustice happening around him.","[ ""Marathi"" ]","2005",8.1,"[ ""Nishikant Kamat"", ""Sanjay Pawar"" ]","[ ""Nishikant Kamat"" ]","[ ""Sandeep Kulkarni"", ""Audumber Aphale"", ""Ashwini Apte"", ""Shashank Bawkar"", ""Srushti Bhoske"", ""Aakash Dabhade"", ""Pradip Karnik"", ""Ganesh Mayekar"", ""Madhavi Pai"", ""Vinayak Shanbaug"", ""Prasad Shinde"", ""Shilpa Tulaskar"", ""Dushyant Wagh"" ]","[ ""Drama"" ]","Dombivli Fast"
"tt0273477","This film addresses the Rashtriya Swayamsevak Sangh (RSS), a Hindu organization emphasizing celibacy and discipline, which became the power base of the right-wing Bharatiya Janata Party (...","[ ""Marathi"" ]","NA",8.199999999999999,"[ ""P.K. Atre"" ]","[ ""Master Vinayak"" ]","[ ""Master Vinayak"", ""Meenakshi"", ""V.G. Jog"", ""Salvi"", ""Damuanna Malvankar"", ""Javdekar"" ]","[]","Brahmachari"
"tt0330883","","[ ""Marathi"" ]","NA",8.199999999999999,"[]","[ ""Rajaram Vankudre Shantaram"" ]","[ ""Keshavrao Date"", ""Gajanan Jagirdar"" ]","[]","Shejari"
"tt0214441","Babanrav comes to the city in search of a living. He is mistaken as Baadshah by Baadshah's gang and Bajarang Rav, a police constable, who wants to get hold of Baadshah.","[ ""Marathi"" ]","NA",8.199999999999999,"[]","[ ""Girish Ghanekar"" ]","[ ""Laxmikant Berde"", ""Sudhir Joshi"", ""Ashok Saraf"", ""Rahul Solapurkar"", ""Varsha Usgaonkar"" ]","[]","Aflatoon"
"tt0984036","Savlya who goes to haven and meets lord Indra and after returning to earth he takes challenge to build a 7 Storey building in one night and his donkey will marry kings daughter and this is being done by Savlya because of will of donkey.","[ ""Marathi"" ]","2007",8.199999999999999,"[ ""Raju Phulkar"", ""Haribhau Vadgaonkar"" ]","[ ""Raju Phulkar"" ]","[ ""Makarand Anaspure"", ""Dipak Alegaokar"", ""Imtiaz Bagvan"", ""Anvay Bendre"", ""Gazhal Dabholkar"", ""Sanjay Kapre"", ""Sanjay Khapare"", ""Rajshri Londge"", ""Ranjeet Magdoom"", ""Sharad Ponkshe"", ""Kiran Ronge"" ]","[ ""Comedy"" ]","Gadhvache Lagna"
"tt4668742","Welcome Zindagi is a dark comedy about a girl who wants to end it all, and a boy who will change her perception of life.","[ ""Marathi"" ]","2015-06-26",8.199999999999999,"[ ""Ganesh Matkari"", ""Srijit Mukherji"" ]","[ ""Umesh Ghadge"" ]","[ ""Swapnil Joshi"", ""Amruta Khanvilkar"", ""Bharti Achrekar"", ""Mohan Agashe"", ""Satish Alekar"", ""Ashmita Kaur Bakshi"", ""Prashant Damle"", ""Urmila Kanitkar"", ""Vivek Lagoo"", ""Mahesh Manjrekar"", ""Rajeshwari Sachdev"", ""Murli Sharma"", ""Jai Shringarpure"", ""Pushkar Shrotri"", ""Jaywant Wadkar"" ]","[ ""Comedy"", ""Drama"" ]","Welcome Zindagi"
"tt3539342","","[ ""Marathi"" ]","2013-04-18",8.199999999999999,"[ ""Vibhawari Deshpande"", ""Shrirang Godbole"" ]","[ ""Shrirang Godbole"" ]","[ ""Satish Alekar"", ""Shubhankar Atre"", ""Subodh Bhave"", ""Nishant Bhavsar"", ""Nagesh Bhonsle"", ""Suhani Dadhphale"", ""Vibhawari Deshpande"", ""Priyadarshan Jadhav"", ""Hrishikesh Joglekar"", ""Chitra Khare"", ""Rumani Khare"", ""Soniya Khare"", ""Shrirang Mahajan"", ""Ganesh Mayekar"", ""Vijay Nikam"" ]","[ ""Family"", ""Thriller"" ]","Chintoo 2: Khajinyachi Chittarkatha"
"tt2391492","Helps parents to realize how important it is to communicate transparently with your child.","[ ""Marathi"" ]","2013-02-27",8.199999999999999,"[ ""Ambar Hadap"", ""Ravi Jadhav"" ]","[ ""Ravi Jadhav"" ]","[ ""Subodh Bhave"", ""Madan Deodhar"", ""Anand Ingale"", ""Kishore Kadam"", ""Avinash Narkar"", ""Prathamesh Parab"", ""Supriya Pathare"", ""Rohit Phalke"", ""Shashwati Pimplikar"", ""Bhagyashree Shankpal"", ""Amruta Subhash"", ""Vishakha Subhedar"", ""Sai Tamhankar"", ""Satish Tare"" ]","[ ""Family"" ]","Balak Palak"
"tt0362070","","[ ""Marathi"" ]","NA",8.300000000000001,"[ ""Vishram Bedekar"", ""V.S. Sukhtankar"" ]","[ ""Vishram Bedekar"", ""Gajanan Jagirdar"" ]","[ ""Gajanan Jagirdar"", ""Anant Marathe"", ""Shakuntala Paranjpye"", ""Meenakshi"", ""Lalita Pawar"", ""Sudha Apte"", ""Madhu Apte"", ""Bhagwat"", ""Master Chhotu"", ""Balkoba Gokhale"", ""Manajirao"", ""Ganpatrao Tambat"", ""Master Vithal"", ""Hansa Wadkar"" ]","[]","Ramshastri"
"tt1835901","A tug-of-war between fate and hope. It shows the irrepressible surge to soar in life, pitted against the vicious grip of circumstances.","[ ""Marathi"" ]","2011-01-11",8.300000000000001,"[ ""Shantanu Ganesh Rode"" ]","[ ""Rajesh Pinjani"" ]","[ ""Vivek Chabukswar"", ""Milind Shinde"", ""Mitali Jagatp Vardkar"" ]","[ ""Drama"" ]","Babu Band Baja"
"tt2937158","In this exploration of money and conscience, a poor woman receives a thousand-rupee note from a politician at election time, but the note proves to be a mixed blessing.","[ ""Marathi"" ]","2016-09-23",8.199999999999999,"[ ""Shrikant Bojewar"" ]","[ ""Shrihari Sathe"" ]","[ ""Devendra Gaikwad"", ""Usha Naik"", ""Pooja Nayak"", ""Sandeep Pathak"", ""Shekhar Sathe"", ""Ganesh Yadav"", ""Shrikant Yadav"" ]","[ ""Drama"" ]","Ek Hazarachi Note"
"tt0231270","Tukaram a lazy husband interested only in every woman rather than his wife.","[ ""Marathi"" ]","2005-10-28",8.300000000000001,"[]","[ ""Murlidhar Kapdi"" ]","[ ""Nilu Phule"", ""Prakash Inamdar"", ""Madhu Kambikar"", ""Ravi Patwardhan"", ""Kuldip Pawar"", ""Ranjana"", ""Ashok Saraf"" ]","[]","Bin Kamacha Navra"
"tt0396961","Aditya Dandavate is not the public prosecutor in this case, instead he was Raghuvir Karkhanis's lawyer in a previous rape case.","[ ""Marathi"" ]","NA",8.300000000000001,"[ ""Gajendra Ahire"" ]","[ ""Gajendra Ahire"" ]","[ ""Tushar Dalvi"", ""Aditi Deshpande"", ""Vikram Gokhale"", ""Kaushal Inamdar"", ""Mohan Joshi"", ""Ketaki Karadekar"", ""Ravindra Mankani"", ""Milind Shah"", ""Madhura Velankar"" ]","[]","Not Only Mrs. Raut"
"tt0252726","The year is 1654, and King Shivj of Mahrsht.ra, India, is determined to annex the fortress of Jval.. Bahirj Nik, a master of disguise, gets the assignment. Meanwhile, a fearless and...","[ ""Marathi"" ]","NA",8.300000000000001,"[]","[ ""Bhalji Pendharkar"" ]","[ ""Jayshree Gadkar"", ""Chittaranjan Kolhatkar"", ""Baburao Pendharkar"", ""Suryakant"", ""Master Vithal"" ]","[]","Mohityanchi Manjula"
"tt2637974","Pheka Pheki was released in 1990. Produced by Chelaram Bhatia along with Lalchand Bhatia & directed by Bipin Varti. The movie is a laughter riot when one lie leads to another resulting in a...","[ ""Marathi"" ]","1989-12-28",8.300000000000001,"[]","[ ""Bipin Varti"" ]","[ ""Ashok Saraf"", ""Savita Prabhune"", ""Laxmikant Berde"", ""Nivedita Joshi"", ""Chetan Dalvi"", ""Pratibha Goregaonkar"", ""Ajay Wadhavkar"", ""Uday Tikekar"", ""Aradhana"" ]","[ ""Comedy"" ]","Pheka Pheki"
"tt0984075","Story revolves around a girl having Vitiligo and her relationship with her lover or would be life-partner and his family. Film highlights the social stigma around around Vitiligo. Film is ...","[ ""Marathi"" ]","2006",8.300000000000001,"[]","[ ""Sumitra Bhave"", ""Sunil Sukthankar"" ]","[ ""Devika Daftardar"", ""Shekhar Kulkarni"", ""Uttara Baokar"", ""Vikram Gokhale"", ""Nina Kulkarni"", ""Deepa Lagoo"", ""Reema Lagoo"", ""Ravindra Mankani"", ""Amruta Subhash"", ""Jyoti Subhash"", ""Vijay Tendulkar"" ]","[ ""Drama"" ]","Nital"
